TransactionID,CustomerID,TransactionTimestamp,Amount,Currency,MerchantCategory,TransactionType,CardPresent,HourOfDay,DayOfWeek,GeoLocation,DeviceType,IsInternational,CustomerTenureMonths,NumTransactionsLast24h,AvgTransactionAmount7d,IsNewDevice,IsFraud
TX0001579,CUST8663,2024-09-29T03:03:34,6534.36,INR,Entertainment,POS,True,3,Sunday,"South Jesseborough, BT",POS Terminal,False,5,5,23631.85,True,0
TX0001580,CUST2229,2025-03-17T19:31:42,79796.32,INR,Fuel,Online,True,19,Monday,"Lake Danieltown, JO",Mobile,False,17,1,12728.95,True,0
TX0001581,CUST3570,2025-03-16T15:33:44,87908.85,USD,Apparel,POS,True,15,Sunday,"West Angela, PS",Desktop,False,23,5,11928.87,True,0
TX0001582,CUST1046,2024-10-17T01:14:40,17788.62,USD,Electronics,Online,True,1,Thursday,"Jessicaland, AE",Mobile,False,61,5,25372.26,False,0
TX0001583,CUST4181,2024-11-15T07:10:42,98233.41,USD,Apparel,Online,True,7,Friday,"West Jamesberg, KM",Desktop,False,21,5,5431.02,False,0
TX0001584,CUST6841,2025-01-30T01:02:36,82841.58,INR,Grocery,Online,True,1,Thursday,"Lake April, SZ",Desktop,True,105,2,8062.81,False,0
TX0001585,CUST7423,2025-03-17T22:25:45,68978.49,USD,Travel,Online,False,22,Monday,"Robertborough, LA",Desktop,False,50,0,12426.53,True,0
TX0001586,CUST5446,2025-01-23T21:09:23,62210.07,INR,Apparel,Online,False,21,Thursday,"Harrisland, SM",Desktop,False,81,0,10578.36,False,0
TX0001587,CUST9692,2024-10-27T16:01:23,4696.37,USD,Travel,POS,True,16,Sunday,"Darrellfurt, PA",Desktop,False,29,4,8660.88,False,0
TX0001588,CUST7753,2024-11-23T19:17:20,67236.62,USD,Travel,Online,False,19,Saturday,"Melendezside, KN",POS Terminal,False,110,4,17914.0,False,0
TX0001589,CUST4596,2024-07-30T12:22:22,50059.5,INR,Fuel,ATM Withdrawal,False,12,Tuesday,"West Sheilaland, LK",POS Terminal,False,43,5,8524.45,False,0
TX0001590,CUST4256,2024-12-28T17:34:04,11423.98,USD,Apparel,Online,False,17,Saturday,"South Howardshire, CV",POS Terminal,True,38,1,4307.85,True,0
TX0001591,CUST2528,2024-10-20T09:04:26,3034.59,INR,Apparel,Online,False,9,Sunday,"Nancybury, KE",Desktop,False,69,4,24517.69,False,0
TX0001592,CUST9500,2024-11-09T22:22:56,52647.95,INR,Fuel,Online,False,22,Saturday,"Melissafort, ST",Desktop,False,60,0,21650.34,True,0
TX0001593,CUST4457,2025-05-18T01:56:21,8335.03,USD,Apparel,POS,True,1,Sunday,"Coltonside, PH",Desktop,False,101,4,2953.87,False,0
TX0001594,CUST5214,2025-06-07T04:37:07,9390.78,INR,Fuel,ATM Withdrawal,True,4,Saturday,"Kiarachester, BO",POS Terminal,True,67,1,14131.32,False,0
TX0001595,CUST4179,2024-12-27T18:03:41,43602.99,INR,Electronics,POS,False,18,Friday,"Chelseaburgh, LI",POS Terminal,False,43,4,12547.84,False,0
TX0001596,CUST4374,2025-03-27T19:19:00,11603.99,USD,Electronics,POS,False,19,Thursday,"Debrastad, KR",Desktop,False,87,0,1043.43,False,0
TX0001597,CUST9560,2024-09-05T10:37:32,39519.84,INR,Travel,POS,False,10,Thursday,"Gonzalezburgh, LS",POS Terminal,False,103,3,16401.24,False,0
TX0001598,CUST8592,2024-08-08T17:44:57,73942.68,USD,Entertainment,POS,False,17,Thursday,"South Michelleborough, TH",Desktop,False,43,3,21348.5,False,0
TX0001599,CUST7930,2024-07-14T12:53:19,54384.15,INR,Restaurant,ATM Withdrawal,True,12,Sunday,"Warnerville, GH",POS Terminal,False,103,1,12916.23,True,0
TX0001600,CUST5362,2025-05-02T00:29:42,50280.17,INR,Fuel,POS,False,0,Friday,"Perryland, AU",POS Terminal,False,30,4,24641.24,False,0
TX0001601,CUST2822,2025-01-20T01:50:03,6271.99,INR,Restaurant,Online,False,1,Monday,"Hesshaven, AR",POS Terminal,False,11,2,2919.57,False,0
TX0001602,CUST4144,2025-06-09T05:32:55,934.74,INR,Restaurant,Online,True,5,Monday,"West Bryanside, PG",Mobile,False,101,0,26531.35,False,0
TX0001603,CUST5382,2024-08-15T05:46:42,84639.54,USD,Restaurant,Online,False,5,Thursday,"Cookstad, FJ",Mobile,False,111,2,29293.29,True,0
TX0001604,CUST6751,2024-08-11T05:29:05,15747.88,INR,Travel,ATM Withdrawal,False,5,Sunday,"North Dawn, SN",Mobile,False,3,3,17114.69,False,0
TX0001605,CUST1487,2025-01-05T13:57:04,68007.37,INR,Grocery,ATM Withdrawal,False,13,Sunday,"Hernandezhaven, IE",POS Terminal,False,67,1,8951.22,True,0
TX0001606,CUST2627,2025-06-16T13:41:20,85221.64,USD,Entertainment,POS,True,13,Monday,"Brianberg, NO",POS Terminal,False,7,3,20648.13,False,0
TX0001607,CUST2428,2024-09-09T16:59:15,54022.81,INR,Entertainment,Online,False,16,Monday,"Ronaldborough, KW",POS Terminal,False,120,4,19619.81,False,0
TX0001608,CUST4614,2025-02-26T00:52:46,18971.22,INR,Fuel,Online,True,0,Wednesday,"New Courtney, CI",Mobile,False,99,2,703.27,True,0
TX0001609,CUST2845,2024-11-01T23:39:50,70395.34,USD,Electronics,ATM Withdrawal,False,23,Friday,"New Darrell, AT",Mobile,False,62,3,18292.36,False,0
TX0001610,CUST5607,2024-10-10T14:29:01,47038.73,INR,Fuel,ATM Withdrawal,False,14,Thursday,"Cochranland, PL",Desktop,True,44,5,3437.94,False,0
TX0001611,CUST8630,2025-01-27T23:19:34,23646.77,INR,Restaurant,POS,True,23,Monday,"Port Matthewland, MK",Mobile,False,119,2,27148.12,False,0
TX0001612,CUST1088,2025-05-06T10:51:45,83616.39,USD,Entertainment,POS,True,10,Tuesday,"Bernardmouth, UY",Desktop,False,25,3,3859.54,False,0
TX0001613,CUST4063,2024-09-27T18:52:28,86577.12,USD,Travel,ATM Withdrawal,False,18,Friday,"Bennettstad, BW",POS Terminal,False,25,1,26656.43,False,0
TX0001614,CUST9855,2025-02-21T08:44:54,96592.24,USD,Travel,ATM Withdrawal,True,8,Friday,"New Kimberly, FM",POS Terminal,False,21,2,12448.56,False,0
TX0001615,CUST5016,2025-04-22T10:03:22,39319.17,USD,Restaurant,ATM Withdrawal,True,10,Tuesday,"West Gabrielfurt, MT",POS Terminal,False,27,5,29068.15,False,0
TX0001616,CUST3523,2025-05-25T04:01:32,14357.04,INR,Fuel,Online,True,4,Sunday,"Annaport, ZW",Desktop,False,114,4,2788.21,False,0
TX0001617,CUST4277,2025-03-24T11:32:52,32077.97,INR,Entertainment,POS,False,11,Monday,"Seanville, DO",Mobile,False,25,1,25532.49,False,0
TX0001618,CUST7474,2025-05-15T15:51:22,97287.77,USD,Electronics,ATM Withdrawal,False,15,Thursday,"Angelastad, AF",POS Terminal,False,59,2,13585.36,False,0
TX0001619,CUST6631,2025-06-27T19:42:19,99059.33,INR,Entertainment,ATM Withdrawal,False,19,Friday,"West Christina, SV",Mobile,False,42,5,22655.34,False,0
TX0001620,CUST8191,2024-07-27T07:30:06,71092.01,USD,Restaurant,Online,True,7,Saturday,"New Darlenebury, SA",POS Terminal,False,8,0,9828.73,False,0
TX0001621,CUST1321,2025-04-12T18:21:56,5774.41,INR,Restaurant,Online,False,18,Saturday,"Laurafort, PL",Desktop,False,81,1,3196.37,True,0
TX0001622,CUST3333,2024-08-13T18:16:13,71380.1,USD,Grocery,Online,False,18,Tuesday,"West Veronicafurt, AG",Desktop,False,23,0,17808.31,False,0
TX0001623,CUST4953,2024-11-07T14:43:48,136205.27,USD,Grocery,POS,True,14,Thursday,"South Jacqueline, FR",POS Terminal,True,27,11,9703.08,False,1
TX0001624,CUST4214,2024-08-16T23:46:34,4807.72,INR,Electronics,POS,False,23,Friday,"West Jessica, JO",Mobile,True,61,5,17686.77,False,0
TX0001625,CUST6250,2024-09-29T13:16:20,15094.12,INR,Travel,ATM Withdrawal,False,13,Sunday,"Dillonmouth, BA",Desktop,False,67,4,587.85,False,0
TX0001626,CUST4991,2025-01-02T22:19:55,17833.91,USD,Fuel,Online,True,22,Thursday,"Claudiafort, MK",Desktop,False,67,1,4427.09,False,0
TX0001627,CUST9252,2024-07-14T15:22:02,57321.74,INR,Travel,ATM Withdrawal,True,15,Sunday,"South Lauren, ID",Desktop,False,12,1,10084.14,False,0
TX0001628,CUST2512,2024-11-04T15:53:41,39351.04,USD,Travel,ATM Withdrawal,False,15,Monday,"West Sarahchester, CG",Desktop,False,68,3,19876.4,False,0
TX0001629,CUST5023,2024-09-15T10:47:13,67864.43,USD,Entertainment,ATM Withdrawal,True,10,Sunday,"Arnoldborough, GM",POS Terminal,False,87,0,3093.48,False,0
TX0001630,CUST1693,2025-01-05T14:26:17,83446.17,USD,Electronics,Online,True,14,Sunday,"Meyerberg, MC",Desktop,False,13,4,28515.18,False,0
TX0001631,CUST2900,2025-03-12T00:02:32,22470.36,USD,Electronics,POS,False,0,Wednesday,"Angelastad, BG",Mobile,False,67,1,14649.38,True,0
TX0001632,CUST2967,2025-06-20T15:04:17,21980.75,INR,Travel,POS,False,15,Friday,"West Daniel, EG",POS Terminal,False,63,1,12016.9,False,0
TX0001633,CUST4644,2024-12-21T03:30:55,63451.76,USD,Electronics,POS,False,3,Saturday,"Dianefurt, ZA",Mobile,False,108,3,21802.99,True,0
TX0001634,CUST4752,2025-02-25T20:36:10,41292.71,INR,Entertainment,Online,False,20,Tuesday,"Kiddshire, CO",Desktop,False,67,3,26094.77,False,0
TX0001635,CUST8048,2024-07-09T02:56:39,99588.56,USD,Fuel,POS,False,2,Tuesday,"South Christine, AT",Mobile,False,64,0,13879.27,False,0
TX0001636,CUST7317,2024-10-18T23:55:24,96422.5,USD,Electronics,ATM Withdrawal,True,23,Friday,"Port Drew, BS",Mobile,False,83,5,23490.21,False,0
TX0001637,CUST8468,2024-07-11T16:39:50,59676.54,USD,Travel,ATM Withdrawal,False,16,Thursday,"Port Natalieview, EC",Desktop,False,91,5,11025.24,False,0
TX0001638,CUST5942,2024-10-16T01:50:39,21994.1,INR,Fuel,Online,False,1,Wednesday,"Whiteville, DM",POS Terminal,False,98,3,29989.74,False,0
TX0001639,CUST3480,2024-08-09T16:07:19,11352.61,USD,Apparel,POS,True,16,Friday,"Williamsside, NA",Mobile,False,21,4,11148.94,False,0
TX0001640,CUST9308,2024-10-13T18:45:52,84707.4,USD,Entertainment,ATM Withdrawal,False,18,Sunday,"Douglasstad, AO",POS Terminal,False,11,1,2758.85,False,0
TX0001641,CUST2844,2025-05-30T21:30:13,73936.55,INR,Fuel,Online,False,21,Friday,"Vanessaberg, BZ",Desktop,True,64,2,3781.84,False,0
TX0001642,CUST4188,2025-06-08T01:41:20,21289.06,USD,Travel,ATM Withdrawal,False,1,Sunday,"North Markstad, GR",POS Terminal,False,42,5,677.98,False,0
TX0001643,CUST9004,2025-04-12T02:15:05,40269.88,INR,Entertainment,Online,False,2,Saturday,"Alejandrabury, WS",Mobile,False,119,5,964.91,False,0
TX0001644,CUST4240,2025-03-06T02:38:46,41522.61,USD,Grocery,POS,True,2,Thursday,"South Baileyfurt, NO",Desktop,False,113,2,7185.08,True,0
TX0001645,CUST6109,2024-10-10T03:22:07,83042.06,INR,Travel,Online,False,3,Thursday,"Candacetown, TG",Mobile,False,110,1,21851.43,False,0
TX0001646,CUST4912,2024-12-03T00:12:01,92610.74,INR,Apparel,POS,False,0,Tuesday,"Lake Jeffrey, LY",Mobile,False,38,2,15842.01,False,0
TX0001647,CUST4049,2025-05-03T15:02:17,3324.49,INR,Restaurant,POS,True,15,Saturday,"New Laurahaven, WS",Mobile,False,103,0,23585.88,True,0
TX0001648,CUST2843,2024-09-08T03:50:24,32125.87,USD,Grocery,Online,False,3,Sunday,"South Ashley, GT",Mobile,False,80,2,29919.23,False,0
TX0001649,CUST1698,2024-07-11T17:33:30,59576.0,INR,Restaurant,POS,False,17,Thursday,"Rachelshire, VC",Desktop,False,20,3,18785.16,True,0
TX0001650,CUST8738,2025-03-26T08:00:10,1012.89,USD,Fuel,Online,True,8,Wednesday,"East Michaelport, YE",Desktop,False,91,4,2924.88,True,0
TX0001651,CUST5627,2024-09-27T17:08:22,47139.36,INR,Restaurant,ATM Withdrawal,True,17,Friday,"Elizabethland, BS",Desktop,False,52,4,23855.54,False,0
TX0001652,CUST5700,2024-12-01T02:09:13,30082.57,USD,Travel,Online,False,2,Sunday,"East Cynthia, LC",POS Terminal,False,67,0,18538.67,True,0
TX0001653,CUST8878,2025-05-20T04:07:44,29039.46,INR,Electronics,ATM Withdrawal,False,4,Tuesday,"South Walterhaven, MZ",Desktop,False,48,5,2590.19,False,0
TX0001654,CUST7032,2025-06-20T12:07:33,91012.99,INR,Travel,POS,True,12,Friday,"Fosterton, MM",POS Terminal,False,40,2,25135.06,False,0
TX0001655,CUST3922,2025-04-02T06:42:37,18129.47,USD,Grocery,Online,True,6,Wednesday,"Lake Amyland, BI",Mobile,False,117,2,10614.23,False,0
TX0001656,CUST3805,2025-02-11T11:06:53,19567.85,USD,Apparel,ATM Withdrawal,False,11,Tuesday,"New Bonnieview, NP",Desktop,False,31,3,28966.37,True,0
TX0001657,CUST5600,2024-08-30T05:44:00,33427.7,USD,Entertainment,POS,False,5,Friday,"Lake Gabrielaville, VU",POS Terminal,False,82,1,22971.46,False,0
TX0001658,CUST6493,2024-12-26T22:47:26,135532.67,INR,Restaurant,Online,True,22,Thursday,"Richardsonshire, GW",Mobile,True,92,5,6451.34,True,1
TX0001659,CUST9057,2025-03-29T23:07:17,45755.71,INR,Electronics,POS,True,23,Saturday,"Sabrinastad, CY",Mobile,True,91,5,4500.53,False,0
TX0001660,CUST9241,2024-12-16T22:06:28,61307.8,INR,Travel,ATM Withdrawal,False,22,Monday,"South Robert, KN",POS Terminal,False,57,2,2889.81,False,0
TX0001661,CUST7506,2025-01-22T02:05:48,71927.5,USD,Electronics,ATM Withdrawal,True,2,Wednesday,"Kennedyburgh, CL",Desktop,False,78,2,22044.72,False,0
TX0001662,CUST1783,2024-07-12T06:15:05,48517.93,USD,Electronics,POS,True,6,Friday,"South Robinshire, MZ",POS Terminal,False,48,1,7911.75,False,0
TX0001663,CUST8782,2024-11-29T20:34:21,79543.95,USD,Grocery,Online,False,20,Friday,"North Andrew, TW",POS Terminal,False,2,5,21219.39,True,0
TX0001664,CUST1713,2024-08-24T16:06:57,1106.9,INR,Grocery,ATM Withdrawal,False,16,Saturday,"Port Elizabeth, GM",POS Terminal,True,57,3,2554.54,False,0
TX0001665,CUST3255,2025-05-12T16:37:33,66510.54,USD,Grocery,Online,True,16,Monday,"West Brentburgh, CY",Mobile,False,39,4,19769.33,False,0
TX0001666,CUST8960,2024-10-23T19:34:59,90656.86,USD,Grocery,ATM Withdrawal,True,19,Wednesday,"Port Jonside, TJ",Mobile,False,103,5,21927.04,True,0
TX0001667,CUST7290,2024-10-29T05:18:12,13280.78,USD,Fuel,ATM Withdrawal,True,5,Tuesday,"Martinport, AT",POS Terminal,False,38,3,17504.12,False,0
TX0001668,CUST1858,2024-07-03T06:46:26,79001.54,INR,Grocery,Online,False,6,Wednesday,"East Mary, IN",Desktop,False,109,1,7514.89,False,0
TX0001669,CUST1876,2024-12-25T10:46:29,1637.13,USD,Grocery,ATM Withdrawal,False,10,Wednesday,"Nancyview, NI",POS Terminal,False,73,2,8070.33,False,0
TX0001670,CUST6177,2024-10-08T02:23:57,68497.57,INR,Travel,Online,True,2,Tuesday,"New Joshua, BG",POS Terminal,True,85,4,4937.6,False,0
TX0001671,CUST9415,2025-06-20T21:06:07,89831.52,USD,Grocery,Online,False,21,Friday,"Higginstown, IR",Mobile,True,54,1,6447.66,False,0
TX0001672,CUST7733,2024-09-22T19:41:43,66414.52,INR,Electronics,POS,False,19,Sunday,"Richardburgh, KZ",POS Terminal,False,92,0,17704.6,False,0
TX0001673,CUST2954,2025-02-12T01:35:50,56538.72,USD,Apparel,POS,False,1,Wednesday,"Mcdanielmouth, FR",Mobile,False,102,4,3886.72,False,0
TX0001674,CUST2224,2024-11-03T02:36:24,35892.55,USD,Electronics,ATM Withdrawal,False,2,Sunday,"Angelashire, BI",Mobile,False,3,5,3077.44,False,0
TX0001675,CUST1614,2025-03-30T04:14:53,51375.09,USD,Travel,Online,False,4,Sunday,"Williamschester, BZ",POS Terminal,False,84,0,25900.23,False,0
TX0001676,CUST9992,2025-03-30T03:53:08,42400.94,INR,Restaurant,ATM Withdrawal,False,3,Sunday,"New Shannonville, BJ",Desktop,False,11,0,19128.38,False,0
TX0001677,CUST8971,2024-11-09T19:02:05,95966.99,USD,Entertainment,POS,False,19,Saturday,"Port Joseton, TR",Mobile,False,60,0,14240.77,True,0
TX0001678,CUST4849,2025-01-11T20:51:04,56567.93,USD,Fuel,ATM Withdrawal,False,20,Saturday,"Mcdanielburgh, UZ",Mobile,False,38,3,22655.79,False,0
TX0001679,CUST5012,2024-11-26T09:47:52,63214.33,USD,Fuel,Online,True,9,Tuesday,"West Brandonview, SC",Mobile,False,33,5,6880.86,False,0
TX0001680,CUST8454,2025-01-16T01:22:00,57920.0,USD,Apparel,Online,False,1,Thursday,"Aprilburgh, UA",Mobile,False,11,5,12574.06,False,0
TX0001681,CUST1208,2024-12-13T20:23:29,48356.08,INR,Grocery,ATM Withdrawal,True,20,Friday,"Lake Dean, VC",Mobile,False,75,2,9172.26,False,0
TX0001682,CUST9338,2024-12-25T17:42:48,13321.45,USD,Travel,ATM Withdrawal,True,17,Wednesday,"South Christopher, SM",Mobile,False,73,2,18334.28,False,0
TX0001683,CUST8682,2024-08-09T10:36:35,746.19,USD,Travel,POS,True,10,Friday,"South Jasonmouth, SY",Desktop,False,113,1,18281.09,False,0
TX0001684,CUST8088,2024-11-11T12:41:56,76581.08,INR,Entertainment,ATM Withdrawal,False,12,Monday,"Cynthiachester, CH",Mobile,False,103,1,22867.24,False,0
TX0001685,CUST5057,2025-05-01T14:39:06,4809.5,INR,Electronics,ATM Withdrawal,True,14,Thursday,"Kennethmouth, ZA",Mobile,False,66,0,15160.14,True,0
TX0001686,CUST2152,2024-09-04T01:44:57,59665.29,USD,Travel,ATM Withdrawal,False,1,Wednesday,"North Samantha, AM",Mobile,False,68,0,5398.88,False,0
TX0001687,CUST7023,2024-07-28T09:43:58,18443.67,USD,Entertainment,Online,False,9,Sunday,"Blankenshipborough, CL",Mobile,False,37,5,2946.71,False,0
TX0001688,CUST7723,2024-11-16T05:15:55,53776.01,USD,Grocery,ATM Withdrawal,True,5,Saturday,"Fernandezview, TH",POS Terminal,False,59,1,16919.6,True,0
TX0001689,CUST3447,2025-05-12T14:01:01,34565.48,USD,Electronics,POS,True,14,Monday,"Browningberg, AR",Desktop,False,85,5,15879.35,False,0
TX0001690,CUST7784,2024-07-14T05:13:20,69944.23,USD,Travel,Online,True,5,Sunday,"Stevenmouth, SB",POS Terminal,False,10,0,17790.11,False,0
TX0001691,CUST7963,2024-10-12T07:16:24,57317.45,INR,Travel,POS,True,7,Saturday,"Port Frederickview, SY",POS Terminal,False,46,2,5761.29,False,0
TX0001692,CUST8644,2024-10-24T01:09:36,9447.82,INR,Restaurant,Online,True,1,Thursday,"Jacobschester, SI",Mobile,True,79,1,18224.55,False,0
TX0001693,CUST7003,2025-03-19T06:12:06,32111.57,INR,Entertainment,ATM Withdrawal,True,6,Wednesday,"Port Vanessa, UA",Mobile,False,110,0,13500.89,False,0
TX0001694,CUST4707,2024-09-09T16:06:52,54728.77,USD,Grocery,ATM Withdrawal,True,16,Monday,"West Melissaborough, ES",Desktop,False,108,1,5738.35,False,0
TX0001695,CUST4896,2024-07-17T23:29:49,69909.57,INR,Apparel,Online,False,23,Wednesday,"Lake Tammybury, SO",Desktop,False,57,2,11351.05,False,0
TX0001696,CUST1094,2024-12-09T13:38:39,20920.25,USD,Electronics,Online,True,13,Monday,"West Jamie, FJ",Desktop,False,100,3,27001.13,True,0
TX0001697,CUST9419,2025-06-28T07:08:19,41723.69,USD,Fuel,Online,True,7,Saturday,"Powersside, ST",Desktop,False,104,4,12411.75,False,0
TX0001698,CUST6827,2024-11-29T15:12:34,20401.72,USD,Electronics,Online,False,15,Friday,"Melissaton, MT",Desktop,False,6,5,20089.67,False,0
TX0001699,CUST1019,2025-04-17T04:33:12,27800.32,USD,Travel,POS,True,4,Thursday,"Port Lindseytown, SN",Mobile,False,109,4,12940.77,False,0
TX0001700,CUST4757,2025-02-19T07:06:56,54856.07,INR,Fuel,Online,False,7,Wednesday,"Laurenhaven, GM",Desktop,False,81,3,10243.65,False,0
TX0001701,CUST5500,2024-12-18T12:13:18,39026.11,USD,Fuel,ATM Withdrawal,True,12,Wednesday,"North Patrickfurt, SB",POS Terminal,False,69,5,10542.31,False,0
TX0001702,CUST7539,2025-01-13T20:51:41,15468.99,INR,Travel,Online,True,20,Monday,"Coryside, NR",POS Terminal,False,41,5,22108.57,False,0
TX0001703,CUST5455,2025-06-09T10:43:07,64811.16,INR,Fuel,ATM Withdrawal,True,10,Monday,"Obrienfurt, RW",Desktop,False,55,0,18138.33,False,0
TX0001704,CUST1637,2025-06-17T23:06:11,69.25,INR,Grocery,POS,True,23,Tuesday,"East Brian, QA",POS Terminal,False,87,1,8761.02,True,0
TX0001705,CUST9483,2025-02-06T03:07:42,16261.21,USD,Entertainment,Online,False,3,Thursday,"Jonesside, ST",POS Terminal,False,78,3,14618.79,False,0
TX0001706,CUST4264,2025-03-07T06:27:31,94571.36,INR,Entertainment,POS,True,6,Friday,"Port Nataliestad, GD",POS Terminal,False,86,0,26683.34,False,0
TX0001707,CUST9116,2025-01-13T14:44:55,22872.94,INR,Entertainment,ATM Withdrawal,True,14,Monday,"New Isaiah, WS",Mobile,False,5,4,927.42,False,0
TX0001708,CUST2446,2024-10-07T21:18:33,10769.5,USD,Apparel,ATM Withdrawal,False,21,Monday,"Carrilloborough, PL",POS Terminal,False,14,0,10795.89,False,0
TX0001709,CUST1169,2025-03-26T09:04:13,76331.23,INR,Apparel,POS,False,9,Wednesday,"Tamarabury, TJ",POS Terminal,False,101,1,23040.53,False,0
TX0001710,CUST6174,2025-06-22T09:59:24,75438.02,INR,Apparel,Online,True,9,Sunday,"Rebeccafurt, US",Mobile,False,75,0,10615.66,False,0
TX0001711,CUST8870,2024-08-14T20:15:59,30074.98,USD,Entertainment,POS,True,20,Wednesday,"Jorgebury, SG",Mobile,False,64,1,2176.64,True,0
TX0001712,CUST9156,2024-10-11T13:01:30,13137.01,INR,Apparel,Online,True,13,Friday,"West Monicaland, BY",Desktop,False,66,2,17296.41,False,0
TX0001713,CUST2565,2025-04-02T15:20:16,86189.38,INR,Restaurant,Online,False,15,Wednesday,"Thomasstad, GW",Desktop,False,35,3,23096.22,True,0
TX0001714,CUST2028,2024-11-03T09:56:55,39608.16,INR,Apparel,POS,True,9,Sunday,"North Bettyview, ES",POS Terminal,False,25,4,23030.27,False,0
TX0001715,CUST6642,2024-08-25T15:16:38,84096.42,INR,Electronics,ATM Withdrawal,False,15,Sunday,"Lisaland, NL",Mobile,False,22,2,14830.33,False,0
TX0001716,CUST4393,2025-05-03T03:40:54,33542.08,INR,Travel,POS,True,3,Saturday,"Clarkmouth, BN",Desktop,False,65,2,16617.03,False,0
TX0001717,CUST6302,2025-04-24T02:34:29,32652.75,USD,Fuel,ATM Withdrawal,False,2,Thursday,"Nelsonfurt, KI",POS Terminal,False,66,3,28275.36,False,0
TX0001718,CUST3499,2025-05-06T23:43:52,98219.72,USD,Grocery,Online,True,23,Tuesday,"Timothyshire, NI",POS Terminal,False,44,2,16525.44,False,0
TX0001719,CUST1243,2024-12-30T11:50:03,27099.83,INR,Apparel,POS,False,11,Monday,"Port Kathleen, LT",Desktop,False,57,1,6496.2,False,0
TX0001720,CUST4341,2025-05-19T14:01:30,49014.66,INR,Travel,POS,True,14,Monday,"West Jonathon, AT",Desktop,False,119,5,4169.71,False,0
TX0001721,CUST3982,2024-08-08T05:52:54,14926.11,USD,Travel,Online,True,5,Thursday,"Davidmouth, VN",Desktop,False,55,3,3606.4,False,0
TX0001722,CUST7426,2025-06-25T04:50:19,1861.39,USD,Electronics,POS,False,4,Wednesday,"East Stephanie, BI",Mobile,False,91,5,10780.7,True,0
TX0001723,CUST4992,2025-04-23T14:02:05,49909.34,INR,Apparel,POS,True,14,Wednesday,"South Joseph, NG",Mobile,False,86,3,4024.15,True,0
TX0001724,CUST4307,2024-12-28T10:45:00,52527.53,INR,Fuel,ATM Withdrawal,False,10,Saturday,"Christineside, AM",Mobile,False,36,2,17583.77,False,0
TX0001725,CUST1389,2024-09-13T10:03:15,58102.63,INR,Restaurant,Online,True,10,Friday,"West Justinborough, BD",POS Terminal,False,92,4,17578.09,True,0
TX0001726,CUST5655,2024-11-13T18:10:13,19604.37,INR,Grocery,Online,True,18,Wednesday,"Andrewmouth, KE",Desktop,True,36,5,28112.62,True,0
TX0001727,CUST9770,2025-02-11T19:53:33,26105.46,INR,Apparel,POS,False,19,Tuesday,"North Linda, CH",Mobile,False,3,0,12748.96,False,0
TX0001728,CUST2738,2024-10-26T05:24:01,85116.56,USD,Apparel,POS,False,5,Saturday,"West Gregory, LU",POS Terminal,False,3,0,3187.93,True,0
TX0001729,CUST1709,2024-11-15T02:51:51,59132.91,USD,Grocery,Online,False,2,Friday,"Port Janethaven, SN",POS Terminal,False,108,3,4735.93,False,0
TX0001730,CUST6876,2025-06-23T22:14:54,128259.27,INR,Apparel,POS,True,22,Monday,"North Robertbury, SZ",POS Terminal,True,7,15,8897.24,True,1
TX0001731,CUST5001,2024-10-24T18:17:44,6582.44,USD,Grocery,ATM Withdrawal,False,18,Thursday,"Rebeccaberg, LB",POS Terminal,False,66,0,28610.79,False,0
TX0001732,CUST7247,2024-11-26T00:06:26,77291.2,INR,Travel,POS,False,0,Tuesday,"Morganmouth, TL",Mobile,False,74,3,19555.27,False,0
TX0001733,CUST9105,2024-11-25T21:48:02,85239.55,INR,Travel,Online,False,21,Monday,"Jesseview, AT",Desktop,False,34,4,29970.29,True,0
TX0001734,CUST1783,2025-05-29T20:22:40,47043.87,USD,Fuel,Online,False,20,Thursday,"New Christineland, GY",Mobile,False,11,0,6305.84,True,0
TX0001735,CUST8620,2025-06-23T16:16:32,63303.3,USD,Entertainment,Online,False,16,Monday,"Lake Collin, LI",Mobile,False,111,5,10329.91,False,0
TX0001736,CUST8973,2025-05-21T06:30:16,65681.37,INR,Fuel,Online,True,6,Wednesday,"Lake Brian, SD",Desktop,False,25,3,24834.6,True,0
TX0001737,CUST9242,2025-05-21T04:06:48,37566.52,INR,Travel,ATM Withdrawal,False,4,Wednesday,"Lake Destinyport, GE",Desktop,False,89,2,2790.72,False,0
TX0001738,CUST9095,2025-01-19T10:02:56,41296.88,INR,Restaurant,ATM Withdrawal,False,10,Sunday,"Kingbury, SY",Mobile,False,77,3,7123.13,True,0
TX0001739,CUST9636,2024-07-23T13:28:28,81422.14,USD,Travel,POS,True,13,Tuesday,"Lopezmouth, US",POS Terminal,False,30,2,14748.84,False,0
TX0001740,CUST1623,2024-06-30T06:38:54,58366.53,INR,Apparel,POS,False,6,Sunday,"North Ericberg, UG",POS Terminal,False,68,2,21893.33,False,0
TX0001741,CUST8260,2025-05-19T01:57:00,41800.83,INR,Entertainment,ATM Withdrawal,False,1,Monday,"Shawnborough, LU",Desktop,False,11,1,2312.52,False,0
TX0001742,CUST9706,2024-11-26T09:59:09,62980.32,INR,Fuel,ATM Withdrawal,True,9,Tuesday,"Port Tyler, IN",Mobile,False,118,3,19336.49,True,0
